酒名英文字段,年份字段,单价字段,散支字段,整箱字段,整箱规格字段,净含量字段,官网链接,供货商,供货商代码,上传时间
"Meursault 1er Clos les Boucheres Monopole, Roulot 2008",2008.0,4995,0,1,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Meursault 1er Cru Charmes (Magnum) Domaine Roulot 2007,2007.0,12488,1,0,6,1500,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Meursault 1er Cru Charmes Domaine Roulot 2005,2005.0,7354,4,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Meursault 1er Les Perrieres, Domaine Leroy 1999",1999.0,25900,1,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Meursault 1er Richemont, Henri Boillot 2019",2019.0,1342,3,0,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Meursault Caillerets 1er Cru Domaine Coche Dury 2018,2018.0,12950,1,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Meursault Charmes - Comtes Lafon 2002,2002.0,3978,3,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Meursault Charmes - Comtes Lafon 2002,2002.0,3978,1,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Meursault Charmes - Comtes Lafon 2006,2006.0,3654,2,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Meursault Charmes - Comtes Lafon 2008,2008.0,3284,6,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Meursault Charmes - Comtes Lafon 2011,2011.0,3284,7,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Meursault Charmes - Comtes Lafon 2012,2012.0,3238,0,1,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Meursault Charmes - Comtes Lafon 2013,2013.0,3238,5,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Meursault Charmes - Comtes Lafon 2016,2016.0,3053,2,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Meursault Charmes - Comtes Lafon 2016,2016.0,0,1,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Meursault Charmes - Comtes Lafon 2018,2018.0,3007,1,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Meursault Charmes Henri Boillot 2018,2018.0,1203,0,1,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Meursault Charmes Joseph Drouhin 2017,2017.0,972,2,2,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Meursault Charmes Joseph Drouhin 2017,2017.0,0,0,2,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Meursault Charmes Joseph Drouhin 2020,2020.0,1064,0,10,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Meursault Clos de la Barre - Comtes Lafon 2002,2002.0,2868,1,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Meursault Clos de la Barre - Comtes Lafon 2011,2011.0,2128,4,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Meursault Clos de la Barre - Comtes Lafon 2017,2017.0,1850,3,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Meursault Clos de la Barre - Comtes Lafon 2018,2018.0,2405,2,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Meursault Clos de la Barre Comtes Lafon 2015,2015.0,2405,4,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Meursault Genevrieres - Comtes Lafon 2011,2011.0,3330,6,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Meursault Genevrieres - Comtes Lafon 2013,2013.0,3839,3,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Meursault Genevrieres - Comtes Lafon 2015,2015.0,3608,1,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Meursault Genevrieres - Comtes Lafon 2016,2016.0,3330,1,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Meursault Genevrieres Henri Boillot 2019,2019.0,1712,2,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Meursault Genevrieres, 1er Cru, Joseph Drouhin 2017",2017.0,1064,0,2,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Meursault Genevrieres, Bouchard Pere & Fils (Magnum) 2008",2008.0,2359,2,0,6,1500,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Meursault Genevrieres, Bouchard Pere & Fils 2016",2016.0,787,2,4,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Meursault Genevrieres, Bouchard Pere & Fils 2016",2016.0,787,2,0,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Meursault Genevrieres, Bouchard Pere & Fils 2017",2017.0,925,0,5,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Meursault Genevrieres, Bouchard Pere & Fils 2018",2018.0,740,0,4,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Meursault Genevrieres, Bouchard Pere & Fils 2020",2020.0,0,0,2,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Meursault Genevrieres, Bouchard Pere & Fils 2020",2020.0,814,0,1,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Meursault Genevrieres, Domaine Darviot-Perrin 2020",2020.0,1434,0,1,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Meursault Henri Boillot 2014,2014.0,740,2,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Meursault Les Gouttes d'Or, Henri Boillot 2019",2019.0,1249,2,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Meursault Les Poruzots Henri Boillot 2019,2019.0,1434,3,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Meursault Meix Chavaux Domaine Roulot 2017,2017.0,3284,6,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Meursault Meix Chavaux Domaine Roulot 2018,2018.0,3099,6,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Meursault Perrieres - Comtes Lafon 2011,2011.0,5088,1,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Meursault Perrieres - Comtes Lafon 2013,2013.0,4487,3,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Meursault Sous le dos d'Ane, Domaine Leflaive 2015",2015.0,2498,3,2,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Meursault Tesson Clos de Mon Plaisir Domaine Roulot 2017,2017.0,3700,4,0,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Meursault Tesson Clos de Mon Plaisir, Domaine Roulot 2017",2017.0,0,5,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Meursault les Rougeots Domaine Coche Dury 2018,2018.0,9158,2,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Meursault, Coche Dury 1995",1995.0,13413,1,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Meursault, Coche Dury 2006",2006.0,7354,1,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Meursault, Coche Dury 2006",2006.0,7354,2,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Meursault, Coche Dury 2012",2012.0,8187,1,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Meursault, Coche Dury 2013",2013.0,6660,1,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Meursault, Coche Dury 2017",2017.0,6707,2,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Montrachet - Comtes Lafon 2012,2012.0,26363,1,0,3,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Montrachet Domaine Ramonet 2000,2000.0,25438,2,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Montrachet Grand Cru, Marc Colin et Fils 2008",2008.0,9065,2,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Montrachet, Bouchard Pere & Fils 2005",2005.0,5365,8,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Montrachet, Bouchard Pere & Fils 2013",2013.0,4625,3,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Montrachet, Bouchard Pere & Fils 2014",2014.0,5088,2,0,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Montrachet, Bouchard Pere & Fils 2015",2015.0,4810,3,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Montrachet, Henri Boillot 2006",2006.0,8788,1,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Montrachet, Henri Boillot 2006",2006.0,0,0,1,3,1500,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Montrachet, Henri Boillot 2014",2014.0,11933,1,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Montrachet, Olivier Leflavie 2009",2009.0,5643,1,0,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Montrachet,Grand Cru,Marquis de Laguiche,Joseph Drouhin 2002",2002.0,8140,10,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Montrachet,Grand Cru,Marquis de Laguiche,Joseph Drouhin 2008",2008.0,6845,3,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Montrachet,Grand Cru,Marquis de Laguiche,Joseph Drouhin 2011",2011.0,6938,0,1,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Morey St Denis Blanc Clos des Monts Luisants VV, Domaine Ponsot 2018",2018.0,1527,0,1,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Morey St Denis Blanc Clos des Monts Luisants VV, Domaine Ponsot 2019",2019.0,1434,0,1,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Nuits St Georges Clos de la Marechale Blanc - J F Mugnier 2011,2011.0,1712,2,0,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Nuits St Georges Clos de la Marechale Blanc - J F Mugnier 2012,2012.0,1804,2,0,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Nuits St Georges Clos de la Marechale Blanc - J F Mugnier 2013,2013.0,1527,2,0,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Nuits St Georges Clos de la Marechale Blanc - J F Mugnier 2014,2014.0,1804,0,1,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Nuits St Georges Clos de la Marechale Blanc - J F Mugnier 2015,2015.0,1712,5,0,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Nuits St Georges Clos de la Marechale Blanc - J F Mugnier 2015,2015.0,1804,3,0,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Nuits St Georges Clos de la Marechale Blanc - J F Mugnier 2016,2016.0,0,0,1,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Nuits St Georges Clos de la Marechale Blanc - J F Mugnier 2016,2016.0,1665,4,0,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Nuits St Georges Clos de la Marechale Blanc - J F Mugnier 2017,2017.0,9990,3,1,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Nuits St Georges Clos de la Marechale Blanc - J F Mugnier 2017,2017.0,1573,3,0,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Nuits St Georges Clos de la Marechale Blanc - J F Mugnier 2018,2018.0,1480,0,1,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Nuits St Georges Clos de la Marechale Blanc - J F Mugnier 2018,2018.0,1573,2,0,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Nuits St Georges Clos de la Marechale Blanc - J F Mugnier 2019,2019.0,1480,9,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Nuits St Georges Clos de la Marechale Blanc - J F Mugnier 2020,2020.0,1342,1,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Puligny Montrachet 1er Clavoillon, Domaine Leflaive 2003",2003.0,3145,4,0,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Puligny Montrachet 1er Clavoillon, Domaine Leflaive 2005",2005.0,3238,1,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Puligny Montrachet 1er Clavoillon, Domaine Leflaive 2007",2007.0,3515,7,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Puligny Montrachet 1er Clavoillon, Domaine Leflaive 2009",2009.0,3238,0,1,3,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Puligny Montrachet 1er Clavoillon, Domaine Leflaive 2010",2010.0,3330,3,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Puligny Montrachet 1er Clavoillon, Domaine Leflaive 2011",2011.0,3145,1,0,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Puligny Montrachet 1er Clavoillon, Domaine Leflaive 2013",2013.0,3007,5,0,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Puligny Montrachet 1er Clavoillon, Domaine Leflaive 2014",2014.0,3330,5,1,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Puligny Montrachet 1er Clavoillon, Domaine Leflaive 2015",2015.0,3145,5,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Puligny Montrachet 1er Clavoillon, Domaine Leflaive 2016",2016.0,3053,0,2,3,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Puligny Montrachet 1er Clavoillon, Domaine Leflaive 2016",2016.0,6660,2,0,3,1500,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Puligny Montrachet 1er Clavoillon, Domaine Leflaive 2019",2019.0,2960,4,0,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Puligny Montrachet Champ Canet (OWC) Etienne Sauzet 2009,2009.0,1573,0,1,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Puligny Montrachet Champ Canet (OWC) Etienne Sauzet 2012,2012.0,1665,0,1,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Puligny Montrachet Champ Canet (OWC) Etienne Sauzet 2017,2017.0,1527,2,0,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Puligny Montrachet Champ Canet, Etienne Sauzet 2022",2022.0,1665,1,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Puligny Montrachet Clos de la Mouchere, Henri Boillot 2007",2007.0,1665,2,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Puligny Montrachet Clos de la Mouchere, Henri Boillot 2008",2008.0,1804,3,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Puligny Montrachet Clos de la Mouchere, Henri Boillot 2014",2014.0,1804,3,0,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Puligny Montrachet Clos de la Mouchere, Henri Boillot 2015",2015.0,1943,2,0,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Puligny Montrachet Clos de la Mouchere, Henri Boillot 2015",2015.0,1665,6,1,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Puligny Montrachet Clos de la Mouchere, Henri Boillot 2016",2016.0,1665,2,1,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Puligny Montrachet Domaine Leflaive 2015,2015.0,2313,2,1,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Puligny Montrachet Domaine Leflaive 2017,2017.0,2452,1,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Puligny Montrachet Etienne Sauzet 2020,2020.0,787,0,1,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Puligny Montrachet Folatieres (OWC), Etienne Sauzet 2012",2012.0,1804,0,1,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Puligny Montrachet Folatieres (OWC), Etienne Sauzet 2015",2015.0,2267,0,1,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Puligny Montrachet Les Combettes, Henri Boillot 2013",2013.0,1388,2,0,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Puligny Montrachet Les Perrieres 1er Cru, Henri Boillot 2018",2018.0,1480,11,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Puligny Montrachet Les Pucelles, Henri Boillot 2016",2016.0,1758,2,1,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Puligny Montrachet Perrieres (OWC), Etienne Sauzet 2017",2017.0,1850,0,2,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Puligny Montrachet Perrieres (OWC), Etienne Sauzet 2019",2019.0,2128,0,2,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Puligny Montrachet Perrieres (OWC), Etienne Sauzet 2019",2019.0,0,4,0,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Puligny Montrachet les Combettes, Domaine Leflaive 2013",2013.0,4255,0,1,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Puligny Montrachet les Combettes, Domaine Leflaive 2016",2016.0,4070,1,0,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Puligny Montrachet les Folatieres Chanson 2015,2015.0,1203,5,1,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Puligny Montrachet les Folatieres Domaine Leflaive 2010,2010.0,3932,3,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Puligny Montrachet les Folatieres Domaine Leflaive 2011,2011.0,3608,1,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Puligny Montrachet les Folatieres Domaine Leflaive 2013,2013.0,3423,2,0,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Puligny Montrachet les Folatieres Domaine Leflaive 2013,2013.0,0,4,0,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Puligny Montrachet les Folatieres Domaine Leflaive 2020,2020.0,4163,0,1,3,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Puligny Montrachet les Pucelles Domaine Leflaive 2005,2005.0,5088,0,1,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Puligny Montrachet les Pucelles Domaine Leflaive 2008,2008.0,4117,2,0,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Puligny Montrachet les Pucelles Domaine Leflaive 2010,2010.0,4255,1,0,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Puligny Montrachet les Pucelles Domaine Leflaive 2010,2010.0,4255,3,0,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Puligny Montrachet les Pucelles Domaine Leflaive 2010,2010.0,0,5,0,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Puligny Montrachet les Pucelles Domaine Leflaive 2012,2012.0,4302,4,0,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Puligny Montrachet les Pucelles Domaine Leflaive 2015,2015.0,4440,0,1,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Puligny Montrachet les Pucelles Domaine Leflaive 2016,2016.0,4394,0,1,3,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
Puligny Montrachet les Pucelles Domaine Leflaive 2018,2018.0,4163,2,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Puligny Montrachet,1er,Les Combettes (OWC),Etienne Sauzet 2009",2009.0,2590,0,1,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Puligny Montrachet,1er,Les Combettes (OWC),Etienne Sauzet 2010",2010.0,2082,3,0,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Puligny Montrachet,1er,Les Combettes (OWC),Etienne Sauzet 2016",2016.0,1804,5,0,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Puligny Montrachet,1er,Les Combettes (OWC),Etienne Sauzet 2017",2017.0,1943,2,0,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Puligny Montrachet,1er,Les Combettes (OWC),Etienne Sauzet 2020",2020.0,1804,0,2,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Puligny Montrachet,1er,Les Combettes, Domaine Dujac 2020",2020.0,2544,5,0,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Puligny Montrachet,1er,Les Combettes, Etienne Sauzet 2022",2022.0,2128,4,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Puligny Montrachet,1er,Les Folatieres, Domaine Dujac 2020",2020.0,1804,0,1,6,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
"Puligny Montrachet,1er,Les Referts, Etienne Sauzet 2020",2020.0,1943,1,0,12,750,http://www.wineac.com/eshop/,A.C Wine (003),003,2025-04-13 13:19:43
