酒名英文字段,酒名中文字段,年份字段,单价字段,散支字段,官网链接,供货商,供货商代码,上传时间
"Le Montrachet GC, Comtes Lafon (owc)",拉芳. 蒙哈榭 (原箱),2018.0,21800.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Le Montrachet GC, Fontaine Gagnard",Fontaine Gagnard. 蒙哈榭,2018.0,6800.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Le Montrachet GC, Fontaine Gagnard",Fontaine Gagnard. 蒙哈榭,2016.0,6800.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Le Montrachet GC, Fontaine Gagnard",Fontaine Gagnard. 蒙哈榭,2015.0,7400.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Le Montrachet GC, Fontaine Gagnard (ocb)",Fontaine Gagnard. 蒙哈榭 (原箱),2015.0,7000.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Le Montrachet GC, Guy Amiot",Guy Amiot. 蒙哈榭,2015.0,7000.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Le Montrachet GC, Remoissenet",雷穆父子. 蒙哈榭,1987.0,3800.0,4,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Le Montrachet GC, Remoissenet 37.5cl",雷穆父子. 蒙哈榭 半瓶,1988.0,2200.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Le Montrachet GC, Thenard (soiled label)",Thenard. 蒙哈榭 (污标),1990.0,4900.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Montrachet Marquis de Laguiche, Joseph Drouhin",约瑟夫 杜鲁安. 蒙哈榭,2008.0,6800.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Corton Blanc, Chandon de Briailles",,1992.0,1700.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Corton Charlemagne, Bonneau du Martray",马特莱. 科尔登查里曼 干白,2016.0,3100.0,11,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Corton Charlemagne, Bonneau du Martray (owc)",马特莱. 科尔登查里曼 干白 (原箱),2016.0,3100.0,6,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Corton Charlemagne, Bonneau du Martray (owc)",马特莱. 科尔登查里曼 干白 (原箱),2006.0,3300.0,24,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Corton Charlemagne, Bonneau du Martray 1.5L",马特莱. 科尔登查里曼 干白 1.5L,1996.0,5800.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Corton Charlemagne, Coche Dury",科奇. 科尔登查里曼 干白,1995.0,45000.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Corton Charlemagne, Louis Latour",路易拉图. 科尔登查里曼 干白,1992.0,2800.0,5,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Corton Charlemagne, Pierre Girardin",PVG. 科尔登查里曼 干白,2021.0,2700.0,7,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Corton Charlemagne, Pierre Girardin",PVG. 科尔登查里曼 干白,2020.0,2800.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Corton Clos des Cortons, Faiveley",法维莱. 科尔登 Clos des Cortons,2009.0,2100.0,6,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Corton Clos des Cortons, Faiveley (soiled label)",法维莱. 科尔登 Clos des Cortons (污标),2010.0,1750.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Corton Clos du Roi, Pousse d'Or",金芽庄. 科尔登 国王园,2010.0,1400.0,12,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Corton Clos Rognet, Meo Camuzet",米奥. 科尔登 Clos Rognet,2010.0,3600.0,6,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Corton Renardes, Lucien Le Moine",路西 安僧侣. 科尔登Renardes,2010.0,1800.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Corton, DRC",康帝. 科尔登 (原箱),2010.0,20300.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Cote de Nuits Villages Aux Montagnes, Charles Lachaux",,2019.0,3500.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Cote de Nuits Villages Viola Odorata, Claire Naudin",克莱尔 诺丹. Viola Odorata,2021.0,650.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Cote de Nuits Villages Viola Odorata, Claire Naudin",,2018.0,630.0,8,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Coteaux Bourguignons Mon Poulain, Les Horees",,2019.0,2700.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"La Fun en Bulles Cremant de Bourgogne Brut, Anne Gros",安 葛鲁. 布尔岗 气泡酒,,290.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Chambertin Clos de Beze, Bart",Bart. 香贝丹贝日园,2013.0,1800.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Chambertin Clos de Beze, Lucien Le Moine",路西 安僧侣. 香贝丹贝日园,2008.0,4200.0,6,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Chambertin GC, Armand Rousseau",阿曼卢梭. 香贝丹,2012.0,24300.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Chambertin GC, Armand Rousseau",阿曼卢梭. 香贝丹,2004.0,19000.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Chambertin GC, Armand Rousseau",阿曼卢梭. 香贝丹,2003.0,24000.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Chambertin GC, Armand Rousseau (soiled label)",阿曼卢梭. 香贝丹 (污标),1997.0,17500.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Chambertin GC, Denis Mortet",丹尼斯 摩顿. 香贝丹,2004.0,20000.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Chambertin GC, Denis Mortet",丹尼斯 摩顿. 香贝丹,1988.0,17000.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Chambertin GC, Louis Jadot",路易亚都. 香贝丹,2010.0,3300.0,6,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Chambertin GC, Rossignol Trapet",罗斯诺 特拉佩. 香贝丹,2010.0,3650.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Chapelle Chambertin, Trapet",特拉佩. 夏贝尔 香贝丹,1990.0,2900.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Chapelle Chambertin, Trapet (soiled label)",特拉佩. 夏贝尔 香贝丹 (污标),1996.0,2500.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Charmes Chambertin, Antonin Rodet",Antonin Rodet. 夏姆 香贝丹,2007.0,780.0,12,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Charmes Chambertin, Antonin Rodet",Antonin Rodet. 夏姆 香贝丹,2007.0,780.0,4,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Charmes Chambertin, Armand Rousseau",阿曼卢梭. 夏姆 香贝丹,2004.0,6200.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Charmes Chambertin, Dugat Py",杜加. 夏姆 香贝丹,2011.0,3300.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Charmes Chambertin, Dujac",杜雅克. 夏姆 香贝丹,2013.0,5200.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Charmes Chambertin, Dujac",杜雅克. 夏姆 香贝丹,2011.0,4500.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Charmes Chambertin, Hubert Lignier",于贝 里尼叶. 夏姆 香贝丹,1999.0,6800.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Clos de la Roche, Dominique Laurent",Dominique Laurent. 香贝丹,2005.0,2900.0,5,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"GC, Yann Durieux",雅尼 杜斯. GC VDF,2015.0,2600.0,37,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Gevrey Chamabertin Clos St Jacques, Bruno Clair",布鲁诺 克莱尔. 哲维瑞香贝丹 圣捷克园,2011.0,2500.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Gevrey Chambertin 1er Aux Combottes, Dujac",杜雅克. 哲维瑞香贝丹 一级园 Aux Combottes,2021.0,2950.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Gevrey Chambertin 1er Aux Combottes, Dujac (soiled label)",杜雅克. 哲维瑞香贝丹 一级园 Aux Combottes (污标),2018.0,2600.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Gevrey Chambertin 1er Cherbaudes, Kei Shiogai",塩貝圭. 哲维瑞香贝丹 一级田 Cherbaudes,2022.0,6900.0,5,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Gevrey Chambertin 1er Clos St Jacques, Bartet",Bartet. 哲维瑞香贝丹 一级园 圣捷克园,1990.0,3600.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Gevrey Chambertin 1er Clos St Jacques, Fourrier",芙丽耶. 哲维瑞香贝丹 一级园 圣捷克园,2006.0,5900.0,6,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Gevrey Chambertin 1er Clos St Jacques, Louis Jadot",路易亚都. 哲维瑞香贝丹 一级园 圣捷克园,2015.0,1850.0,18,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Gevrey Chambertin 1er Clos St Jacques, Louis Jadot",路易亚都. 哲维瑞香贝丹 一级园 圣捷克园,2015.0,1850.0,14,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Gevrey Chambertin 1er Clos St Jacques, Louis Jadot",路易亚都. 哲维瑞香贝丹 一级园 圣捷克园,2015.0,1850.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Gevrey Chambertin 1er Clos St Jacques, Sylvie Esmonin",Sylvie Esmonin. 哲维瑞香贝丹 一级园 圣捷克园,2008.0,1950.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Gevrey Chambertin 1er Lavaux St Jacques, Armand Rousseau",阿曼卢梭. 哲维瑞香贝丹 一级园 拉沃圣捷克园,2012.0,5900.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Gevrey Chambertin 1er Lavaux St Jacques, Denis Mortet",丹尼斯 摩顿. 哲维瑞香贝丹 一级园 拉沃圣捷克园,2018.0,2200.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Gevrey Chambertin 1er Lavaux St Jacques, Duroche",Duroche. 哲维瑞香贝丹 一级园 拉沃 圣捷克园,2018.0,3200.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Gevrey Chambertin 1er Lavaux St Jacques, Maume",Maume. 哲维瑞香贝丹 一级园 拉沃 圣捷克园,2010.0,750.0,22,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Gevrey Chambertin 1er Lavaux St Jacques, Tortochot 6L",Tortochot. 哲维瑞香贝丹 一级园 拉沃圣捷克园 6L,2015.0,7800.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Gevrey Chambertin 1er Les Champeaux, Denis Mortet",丹尼斯 摩顿. 哲维瑞香贝丹 一级园 Les Champeaux,2009.0,2450.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Gevrey Chambertin 1er VV, Dugat Py",杜加. 哲维瑞香贝丹 一级园 老藤,2009.0,2850.0,5,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Gevrey Chambertin Aux Echezeaux VV, Fourrier",芙丽耶. 哲维瑞香贝丹 Aux Echezeaux VV 村酒,2013.0,2000.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Gevrey Chambertin Combes du Dessus, Denis Mortet",丹尼斯 摩顿. 哲维瑞香贝丹 Combes du Dessus 村酒,1998.0,3400.0,9,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Gevrey Chambertin Cuvee La Brunelle, Joseph Roty",,1996.0,1600.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Gevrey Chambertin En Motrot, Denis Mortet",丹尼斯 摩顿. 哲维瑞香贝丹 En Motrot 村酒,1997.0,3900.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Gevrey Chambertin En Reniard, Les Horees",Les Horees. 哲维瑞香贝丹 En Reniard 村酒,2020.0,4500.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Gevrey Chambertin Mes Cinq Terroirs, Denis Mortet",丹尼斯 摩顿. 哲维瑞香贝丹 五块田,2021.0,950.0,12,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Gevrey Chambertin Mes Cinq Terroirs, Denis Mortet",丹尼斯 摩顿. 哲维瑞香贝丹 五块田,2021.0,950.0,4,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Gevrey Chambertin Mes Cinq Terroirs, Denis Mortet",丹尼斯 摩顿. 哲维瑞香贝丹 五块田 村酒,2015.0,1100.0,12,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Gevrey Chambertin VV, Fourrier",芙丽耶. 哲维瑞香贝丹 老藤 村酒,2017.0,1250.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Gevrey Chambertin VV, Fourrier",芙丽耶. 哲维瑞香贝丹 老藤 村酒,2015.0,1400.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Gevrey Chambertin VV, Fourrier",芙丽耶. 哲维瑞香贝丹 老藤 村酒,2012.0,1550.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Gevrey Chambertin VV, Fourrier",芙丽耶. 哲维瑞香贝丹 老藤 村酒,2011.0,1400.0,10,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Latricieres Chambertin, Faiveley",法维莱. Latricieres Chambertin,2018.0,1700.0,9,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Latricieres Chambertin, Louis Remy",Louis Remy. 拉特歇尔 香贝丹,2003.0,1950.0,24,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Latricieres Chambertin, Rossignol Trapet",罗斯诺 特拉佩. 拉特歇尔 香贝丹,2015.0,1900.0,5,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Mazis Chambertin, Faiveley",法维莱. 马孜 香贝丹,2019.0,1850.0,10,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Mazis Chambertin, Faiveley",法维莱. 马孜 香贝丹,2018.0,1500.0,4,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Mazoyeres Chambertin, Perrot Minot (owc)",Perrot Minot. 玛泽耶 香贝丹 (原箱),2013.0,3600.0,6,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Mazy Chambertin, Armand Rousseau",阿曼卢梭. 马孜 香贝丹,2013.0,5900.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Mazy Chambertin, Armand Rousseau",阿曼卢梭. 马孜 香贝丹,2008.0,8300.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Ruchottes Chambertin, Christophe Roumier",乔治 卢米. 吕绍特 香贝丹,2015.0,11000.0,4,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Ruchottes Chambertin, Dominique Laurent",Dominique Laurent. 吕绍特 香贝丹,2001.0,3600.0,5,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Ruchottes Chambertin, Mugneret Gibourg",小天使. 吕绍特 香贝丹,2016.0,7400.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Ruchottes Chambertin, Mugneret Gibourg (soiled label)",小天使. 吕绍特 香贝丹 (污标),2016.0,7100.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Ruchottes Chambertin, Philippe Pacalet",Philippe Pacalet.. 吕绍特 香贝丹,2015.0,6800.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Ruchottes Chambertin, Philippe Pacalet",Philippe Pacalet. 吕绍特 香贝丹,2014.0,5200.0,4,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Bourgogne Hautes Cotes de Beaune Bellis Perennis, Claire Naudin",克莱尔 诺丹. 上伯恩丘 Bellis Perennis 干白,2020.0,480.0,5,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Bourgogne Hautes Cotes de Beaune La Corvee de Bully, Nicolas Faure",,2018.0,2900.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Irancy, Vincent Dauvissat",,2019.0,600.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Ladoix Le Cloud, Prieure Roch",菜刀. 乐云 Le Cloud 红,2019.0,2100.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Ladoix Le Cloud, Prieure Roch",菜刀. 乐云 Le Cloud 红,2018.0,2500.0,5,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Ladoix Le Cloud, Prieure Roch",菜刀. 乐云 Le Cloud 红,2017.0,2300.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Macon Pierreclos En Crazy, Guffens Heynen",古芬 海宁. 马孔 皮埃尔克洛 En Crazy,2017.0,850.0,7,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Meursault 1er Charmes VV, Francois Mikulski",米库斯基. 默尔索 一级园 Charmes,2015.0,3000.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Meursault 1er Charmes, Comtes Lafon",拉芳. 默尔索 一级田 Charmes,2014.0,4000.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Meursault 1er Charmes, Francois Mikulski",米库斯基. 默尔索 一级园 Charmes,2019.0,2100.0,32,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Meursault 1er Charmes, Rougeot",Rougeot. 默尔索 一级园 Charmes,1985.0,2400.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Meursault 1er Clos des Boucheres, Roulot",芙萝. 默尔索 一级田 Clos des Boucheres,2020.0,4200.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Meursault 1er Clos des Perrieres, Albert Grivault",阿贝尔 格里沃. 默尔索 一级园 Clos des Perrieres,2018.0,1400.0,5,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Meursault 1er Clos des Perrieres, Albert Grivault",阿贝尔 格里沃. 默尔索 一级园 Clos des Perrieres,1985.0,4950.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Meursault 1er Genevrieres, Bernard Boisson Vadot",Bernard Boisson Vadot. 默尔索 一级园 Genevrieres,2009.0,5400.0,11,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Meursault 1er Genevrieres, Coche Dury",科奇. 默尔索 一级园 Genevrieres,2008.0,21800.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Meursault 1er Genevrieres, Colin Morey",PYCM. 默尔索 一级园 Genevrieres,2010.0,4200.0,4,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Meursault 1er Goutte d'Or, Comtes Lafon",拉芳. 默尔索 一级田 Goutte d'Or,2020.0,4000.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Meursault 1er Goutte d'Or, Francois Mikulski",米库斯基. 默尔索 一级园 Goutte d'Or,2018.0,1800.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Meursault 1er La Goutte d'Or, Arnaud Ente (ocb)",阿诺 安特. 默尔索 一级园 La Goutte d'Or (原箱),2018.0,10400.0,6,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Meursault 1er Les Genevrieres, Francois Mikulski",米库斯基. 默尔索 一级园 Genevrieres,2016.0,2300.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Meursault 1er Les Genevrieres, Francois Mikulski",米库斯基. 默尔索 一级园 Genevrieres,2000.0,2000.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Meursault 1er Les Genevrieres, Henri Boillot",亨利 布瓦洛. 默尔索 一级园 Les Genevrieres,2013.0,1600.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Meursault 1er Les Genevrieres, Henri Boillot",亨利 布瓦洛. 默尔索 一级园 Les Genevrieres,2013.0,1600.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Meursault 1er Les Genevrieres, Tessier",Tessier. 默尔索 一级园 Les Genevrieres,2014.0,1350.0,12,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Meursault 1er Les Perrieres, Pierre Girardin 1.5L",PVG. 默尔索 一级田 石头园 1.5L,2019.0,5000.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Meursault 1er Perrieres, Albert Grivault",阿贝尔 格里沃. 默尔索 一级园 石头园,2019.0,1200.0,4,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
